lcns_no,addr
19960592116,"경상남도 창원시 성산구 대암로 247(1층 C108,C109호 성주동, 더스퀘어)"
19960592160,"경상남도 창원시 성산구 동산로 156(2층 12,13호 사파동, 삼익쇼핑)"
19960601218,"경상남도 진주시 진양호로 299(신안동, 1층일부)"
19960601273,"경상남도 진주시 진주대로920번길 11-6(칠암동,번지2층)"
19960612369,경상남도 거제시 일운면 거제대로 2461
19960618123,경상남도 창녕군 영산면 장척호수길 56-110
19960627873,제주특별자치도 제주시 광양13길 18(1층 이도이동)
19960628091,제주특별자치도 제주시 삼무로 67(연동)
19970046226,"서울특별시 중랑구 망우로 202(상봉동, 2층)"
19970066644,서울특별시 서대문구 신촌로 83(현대백화점신촌점 10층 창천동)
19970076143,서울특별시 강서구 공항대로 165(2층 일부호 마곡동)
19970076261,서울특별시 강서구 마곡중앙6로 16(마곡지엠지타워 3층 301호 마곡동)
19970098712,서울특별시 서초구 반포대로 222(서울성모병원 근조부 1층 반포동)
19970106544,서울특별시 강남구 도곡로69길 8(지상1층 대치동)
19970115683,서울특별시 송파구 올림픽로 240(지상1층 잠실동)
19970131040,"부산광역시 부산진구 가야대로 772(지상41층 부전동, 부산롯데호텔)"
19970131042,"부산광역시 부산진구 가야대로 772(5층 부전동, 부산롯데호텔)"
19970131061,"부산광역시 부산진구 가야대로 772(지상41층 부전동, 부산롯데호텔)"
19970131088,부산광역시 부산진구 동평로 98(1층 당감동)
19970131517,"부산광역시 부산진구 양지로11번길 5(양정동,1층)"
19970134350,부산광역시 동래구 명장로20번길 32(명장동)
19970160228,대구광역시 동구 파계로 95(1층 지묘동)
19970166017,대구광역시 남구 두류공원로 91(대명동)
19970181181,대구광역시 달서구 두류공원로 253(두류동)
19970192176,"인천광역시 제물포구 방축로 105(송림동,산업용품유통센타 편익 C동 지하 21호)"
19970197292,"인천광역시 연수구 샘말로44번길 10(연수동,지상1층)"
19970199190,"인천광역시 남동구 호구포로 914(간석동,호구포로 914 금옥빌딩 101호)"
19970199432,"인천광역시 남동구 성리로35번길 20-1(구월동, 1층 2호 일부)"
19970202452,인천광역시 부평구 부평대로17번길 21(부평동)
19970205102,"인천광역시 계양구 용종로 2(1층 계산동, 계산프라자118,119,120호)"
19970216311,"전남광주통합특별시 서구 염화로83번길 4-25(화정동,일층)"
19970233336,대전광역시 중구 평촌로 110-1(유천동)
19970254107,"울산광역시 북구 동산길 22(상안동, 지상1층)"
19970257106,세종특별자치시 조치원읍 죽림로 36(1층 101호)
19970269074,경기도 수원시 영통구 아주로 26(원천동)
19970285134,"경기도 의정부시 평화로 324(호원동,지상1층)"
19970292038,"경기도 안양시 동안구 관평로305번길 40(관양동, 지상1층)"
19970292184,"경기도 안양시 동안구 인덕원로24번길 19(관양동, 1층)"
19970297701,경기도 부천시 원미구 소향로 248(금강5차프라자 1층 102호 중동)
19970316122,"경기도 안산시 단원구 고잔1길 40(고잔동, 540-1  동원빌딩 206.207호)"
19970316530,"경기도 안산시 단원구 보화로 24(고잔동, 615)"
19970323385,경기도 고양시 덕양구 충경로 29(행신동)
19970327104,"경기도 고양시 일산서구 일산로 682(2~3층전체, 4층일부호 대화동)"
19970350027,"경기도 용인시 기흥구 공세로 173(공세동,외18필지)"
19970360147,경기도 안성시 대학로 63(당왕동)
19970372190,경기도 포천시 호국로964번길 12(선단동)
19970380431,강원특별자치도 춘천시 우석로67번길 17(석사동)
19970386483,강원특별자치도 강릉시 하평1길 8(포남동)
19970394169,강원특별자치도 홍천군 홍천읍 연봉서로2길 3
19970397005,강원특별자치도 평창군 진부면 진고개로 231
19970397007,강원특별자치도 평창군 진부면 진고개로 231(켄싱턴플로라호텔 1층)
19970397008,강원특별자치도 평창군 진부면 진고개로 231
19970397009,강원특별자치도 평창군 진부면 진고개로 231
19970429056,충청북도 청주시 청원구 주성로 109(1층 사천동)
19970440007,충청북도 옥천군 옥천읍 옥천동이로 242-34(옥천상휴게소)
19970441034,충청북도 영동군 황간면 회포1길 65(황간휴게소)
19970441037,충청북도 영동군 황간면 회포길 102(황간휴게소)
19970447125,충청북도 단양군 단양읍 삼봉로 298
19970452244,충청남도 천안시 서북구 미라8길 15(쌍용동)
19970458141,충청남도 공주시 번영2로 77(신관동)
19970481162,전북특별자치도 전주시 덕진구 명륜2길 16-5(덕진동1가)
19970481245,전북특별자치도 전주시 덕진구 조경단로 104(금암동)
19970506018,전남광주통합특별시 여수시 동문로 101-1(공화동)
19970513099,전남광주통합특별시 광양시 광장1길 17(4층중1층전부 중동)
19970515018,전남광주통합특별시 담양군 담양읍 지침6길 22
19970520024,전남광주통합특별시 화순군 화순읍 진각로 154
19970520116,전남광주통합특별시 화순군 백아면 옥리길 14-21(1층 금호리조트)
19970524042,전남광주통합특별시 영암군 학산면 독천로 171-1
19970536063,경상북도 포항시 북구 용흥로 70-1(B동 1층 29호 용흥동)
19970538501,경상북도 경주시 엑스포로 45(신평동)
19970538629,경상북도 경주시 승삼1길 24(용강동)
19970541139,경상북도 김천시 거문들길 62(삼락동)
19970569116,경상북도 성주군 성주읍 성주읍2길 16(1층)
19970571018,경상북도 예천군 예천읍 맛고을길 57
19970571072,경상북도 예천군 예천읍 군청길 44
19970595430,경상남도 창원시 마산합포구 합포로 120(산호동)
19970601531,"경상남도 진주시 망경남길 50(망경동,1층)"
19970606313,경상남도 사천시 벌리9길 27(벌리동)
19970614335,"경상남도 양산시 매곡외산로 282(매곡동,.102)"
19970617001,경상남도 함안군 칠서면 계룡로 122-1
19970627598,제주특별자치도 제주시 흥운길 91(용담이동)
19970631015,제주특별자치도 서귀포시 표선면 표선백사로 111
19980025247,서울특별시 종로구 대학로11길 38-10(명륜4가)
19980029200,서울특별시 중구 무교로 16(무교동)
19980029376,서울특별시 중구 퇴계로 42(남창동)
19980036568,서울특별시 성동구 무학봉길 53-1(1층 하왕십리동)
19980084175,서울특별시 금천구 시흥대로 277(지상1층 시흥동)
19980086241,서울특별시 영등포구 여의대방로47길 30(신길동)
19980094744,"서울특별시 관악구 신림로 327(1,2층 신림동)"
19980098139,서울특별시 강남구 테헤란로4길 38-5(지상1층 역삼동)
19980107061,"서울특별시 강남구 테헤란로4길 45(역삼동,외2필지)"
19980115214,서울특별시 송파구 오금로11길 8(외교빌딩 2층 방이동)
19980120279,서울특별시 강동구 천호대로 1102(성내동)
19980126161,"부산광역시 중구 비프광장로 21(1,2층 부평동1가)"
19980131052,"부산광역시 부산진구 가야대로 772(지하2층 부전동, 롯데백화점)"
19980134642,부산광역시 동래구 충렬대로 211(명륜동)
19980137326,부산광역시 남구 동명로 144(용호동)
19980141338,"부산광역시 해운대구 해운대해변로 296(중동, 외6 지상1층)"
19980147204,부산광역시 금정구 구서로 2(구서동)
19980152029,부산광역시 수영구 수영로464번길 21(1층 남천동)
19980156088,부산광역시 기장군 기장읍 차성동로 110(1층)
19980160226,대구광역시 동구 아양로 77(1층 신암동)
19980166311,대구광역시 남구 성당로34길 10(1층 대명동)
19980188071,대구광역시 달성군 구지면 창리중앙길 97(423-5)
19980188168,대구광역시 달성군 화원읍 사문진로 433(1층)
19980197007,"인천광역시 연수구 청명로3번길 11(청학동, 지상1층)"
19980202317,인천광역시 부평구 열우물로 56(십정동)
19980202407,인천광역시 부평구 주부토로145번길 17(갈산동)
19980202582,인천광역시 부평구 열우물로 22(십정동)
19980221061,전남광주통합특별시 북구 대천로 124-11(문흥동)
19980236194,대전광역시 서구 둔산로 238(1층 둔산동)
19980247599,울산광역시 남구 삼산로67번길 29(달동)
19980254004,울산광역시 북구 산업로 1103(송정동)
19980267212,경기도 수원시 팔달구 향교로 15(매산로1가)
19980277267,경기도 성남시 수정구 시민로142번길 11(1~2층 신흥동)
19980292042,"경기도 안양시 동안구 관평로 327(관양동, 1층)"
19980316035,"경기도 안산시 단원구 당곡3로 23(고잔동, 670-1  마상가 102호)"
19980332356,경기도 남양주시 화도읍 경춘로 2186
19980360206,경기도 안성시 대덕면 대학3길 29
19980360207,경기도 안성시 금광면 삼흥로 660(2층 본관동)
19980360209,경기도 안성시 금광면 삼흥로 660(휴게소1)
19980375144,경기도 여주시 북내면 운촌길 254
19980375210,경기도 여주시 가남읍 금강그린길 84
19980389001,"강원특별자치도 동해시 대학로 16(106호 천곡동, 골든타워)"
19980389097,강원특별자치도 동해시 한섬로 121(1층 103호 천곡동)
19980389156,"강원특별자치도 동해시 해안로 368(1층,2층,3층 평릉동)"
19980397045,강원특별자치도 평창군 진부면 진고개로 231
19980397086,강원특별자치도 평창군 용평면 탑거리길 63
19980397090,강원특별자치도 평창군 대관령면 올림픽로 715(드래곤캐슬 1층)
19980399089,강원특별자치도 철원군 갈말읍 삼부연로7번길 8
19980400013,강원특별자치도 화천군 사내면 사내로 25-1
19980404024,강원특별자치도 양양군 현북면 하조대1길 54
19980429239,충청북도 청주시 청원구 내덕로7번길 48(내덕동)
19980459128,충청남도 보령시 해수욕장3길 11-10(신흑동)
19980459130,충청남도 보령시 해수욕장3길 11-10(신흑동)
19980461012,충청남도 아산시 송악면 외암로 970
19980474107,충청남도 예산군 예산읍 역전로 150-1
19980487375,전북특별자치도 익산시 고봉로 254(1층 영등동)
19980503478,전남광주통합특별시 목포시 자유로 127(1층 산정동)
19980526035,전남광주통합특별시 함평군 해보면 해삼로 367
19980536355,경상북도 포항시 북구 중앙상가1길 6(대흥동)
19980538367,경상북도 경주시 진현로1길 48(진현동)
19980548331,경상북도 구미시 송동로 66(1층 도량동)
19980548799,경상북도 구미시 원남로 69(1층 원평동)
19980558082,경상북도 문경시 문경읍 새재로 922
19980560158,경상북도 경산시 대학로61길 12-3(다동 조영동)
19980560231,경상북도 경산시 대학로16길 51(정평동)
19980592186,경상남도 창원시 성산구 중앙대로 69(지하1층 중앙동)
19980597485,경상남도 창원시 마산회원구 내서읍 삼풍로 86(삼계현대아파트 상가 지하1층 4호)
19980607202,경상남도 김해시 호계로472번길 39-9(부원동)
19980607403,경상남도 김해시 분성로 520(어방동)
19980618006,부산광역시 남구 천제등로 43(1층 대연동)
19980620002,경상남도 남해군 남해읍 화전로 58-2
19980622069,경상남도 산청군 단성면 통영대전고속도로 76
19980622070,경상남도 산청군 단성면 통영대전고속도로 77
19980627484,제주특별자치도 제주시 삼무로 67(2층 연동)
19980627880,제주특별자치도 제주시 고마로 129(일도이동)
19980631050,제주특별자치도 서귀포시 표선면 표선중앙로 87
19980631099,제주특별자치도 서귀포시 이어도로 684(강정동)
19990026237,서울특별시 종로구 필운대로 59(옥인동)
19990029159,"서울특별시 중구 명동8가길 6(충무로2가,지상2층)"
19990030434,서울특별시 중구 서애로1길 11(충무로 헤센스마트 B125호 충무로5가)
19990036813,서울특별시 성동구 행당로 119(행당동)
19990039046,서울특별시 광진구 아차산로 235(화양동)
19990053390,"서울특별시 강북구 오현로32길 28(번동,중번리길 14금영빌딩 103호)"
19990073123,서울특별시 양천구 월정로 147(1층 신월동)
19990073886,"서울특별시 양천구 목동동로 180(신정동, 신정동 아이파크 상가동 106호)"
19990084639,"서울특별시 금천구 가산디지털1로 165(206호 가산동, 지상2층)"
19990091479,"서울특별시 동작구 보라매로5가길 16(2층 204호 신대방동, 보라매아카데미타워)"
19990098517,서울특별시 서초구 반포대로 287(래미안퍼스티지 중심상가 1층 108호 반포동)
19990099049,서울특별시 서초구 방배중앙로 58(1층 방배동)
19990105862,서울특별시 강남구 강남대로94길 23(역삼동)
19990107283,서울특별시 강남구 봉은사로 130(역삼동)
