addr,lat,lng
강원특별자치도 고성군 토성면 용원로 650-20,38.214064,128.510496
강원특별자치도 고성군 토성면 원암학사평길 28,38.207048,128.511186
강원특별자치도 고성군 토성면 잼버리동로 383,38.238436,128.548931
강원특별자치도 고성군 토성면 천진해변길 33,38.259798,128.559298
"강원특별자치도 고성군 토성면 천진해변길 33, 소울브릿지",38.259798,128.559298
강원특별자치도 고성군 토성면 천진해변길 43,38.260616,128.559854
강원특별자치도 고성군 토성면 천진해변길 46,38.260603,128.560465
강원특별자치도 고성군 토성면 토성로 148-1,38.258212,128.558619
강원특별자치도 고성군 토성면 토성로 43,38.251468,128.566366
강원특별자치도 고성군 토성면 토성로 52 1층,38.252132,128.566441
강원특별자치도 고성군 토성면 토성로 52 2층,38.252132,128.566441
강원특별자치도 고성군 토성면 토성로 83,38.253647,128.563401
강원특별자치도 고성군 토성면 학사촌길 56,38.252869,128.563670
강원특별자치도 고성군 토성면 화원길 42-21,38.285707,128.543545
강원특별자치도 고성군 현내면 금강산로 416,38.510828,128.419359
강원특별자치도 고성군 현내면 금강산로 51,38.484021,128.427913
강원특별자치도 고성군 현내면 대진항길 57,38.496918,128.427811
강원특별자치도 고성군 현내면 대진항길 85,38.498828,128.425727
강원특별자치도 고성군 현내면 한나루로 144-1,38.500480,128.424248
강원특별자치도 고성군 현내면 한나루로 52,38.493231,128.428644
강원특별자치도 고성군 현내면 화진포서길 76,38.478894,128.421877
강원특별자치도 고성군 화원길 42-21 금화정막국수,38.285707,128.543545
강원특별자치도 동해시,,
강원특별자치도 동해시 가마골길 20-11,37.536369,129.102197
강원특별자치도 동해시 가마골길 42-16,37.537547,129.101736
강원특별자치도 동해시 감추1길 3,37.517389,129.117466
강원특별자치도 동해시 감추1길 38 (천곡동),37.518218,129.121058
강원특별자치도 동해시 감추2길 14 2층,37.516461,129.119445
강원특별자치도 동해시 감추3길 28,37.516220,129.121460
강원특별자치도 동해시 감추3길 36,37.516575,129.122308
"강원특별자치도 동해시 감추4길 30, 1층",37.517341,129.118727
강원특별자치도 동해시 감추4길 42,37.518380,129.118140
강원특별자치도 동해시 감추4길 5,37.514941,129.119931
강원특별자치도 동해시 감추5길 30,37.517949,129.120206
강원특별자치도 동해시 감추5길 35-4,37.518198,129.119253
강원특별자치도 동해시 감추5길 36-2,37.518507,129.120236
강원특별자치도 동해시 감추6길 16,37.517519,129.122509
강원특별자치도 동해시 감추6길 25-3 1층,37.518063,129.121298
강원특별자치도 동해시 감추6길 34,37.518828,129.121646
"강원특별자치도 동해시 감추6길 38, 1,2층 (천곡동)",37.519283,129.121395
강원특별자치도 동해시 감추7길 10-1,37.513500,129.120119
강원특별자치도 동해시 감추로 26-1,37.515378,129.122008
강원특별자치도 동해시 감추로 40,37.515921,129.123316
강원특별자치도 동해시 강원남부로 4595 1층,37.460612,129.114793
강원특별자치도 동해시 구미택지5길 40 1층,37.477418,129.131055
강원특별자치도 동해시 노봉안길 20,37.583302,129.102900
강원특별자치도 동해시 대동로 109-2,37.481799,129.127296
강원특별자치도 동해시 대동로 118 덕취원,37.482484,129.127229
강원특별자치도 동해시 대동로 136,37.483828,129.126141
강원특별자치도 동해시 대동로 79,37.479589,129.129190
강원특별자치도 동해시 대학로 16,37.521914,129.113485
강원특별자치도 동해시 대학로 35,37.523418,129.112367
강원특별자치도 동해시 대학로 8,37.521152,129.113928
"강원특별자치도 동해시 동굴1길 97, 1층",37.519976,129.113215
강원특별자치도 동해시 동굴로 124-1,37.518170,129.117682
강원특별자치도 동해시 동굴로 125-3,37.519794,129.117695
강원특별자치도 동해시 동굴로 138 (천곡동),37.518698,129.119213
강원특별자치도 동해시 동굴로 148,37.518950,129.120165
강원특별자치도 동해시 동굴로 148-1,37.518975,129.120293
강원특별자치도 동해시 동굴로 15,37.516728,129.105757
강원특별자치도 동해시 동굴로 152,37.519124,129.120657
강원특별자치도 동해시 동굴로 61-18,37.519479,129.110818
강원특별자치도 동해시 동굴로 61-21,37.519776,129.110393
강원특별자치도 동해시 동해대로 4833 1층,37.477239,129.111601
강원특별자치도 동해시 동해대로 5466,37.529994,129.105122
강원특별자치도 동해시 동해대로 6270-18,37.592625,129.090808
"강원특별자치도 동해시 동해대로 6270-18, 108호 (망상동)",37.592625,129.090808
"강원특별자치도 동해시 동해대로 6270-18, 201,202호 (망상동, 망상해변내, (구)상가)",37.592625,129.090808
강원특별자치도 동해시 동해대로 6270-31,37.593720,129.089059
강원특별자치도 동해시 동해대로 6270-37 (망상동),37.594116,129.088553
강원특별자치도 동해시 동해대로 6437,37.601820,129.074191
강원특별자치도 동해시 동해역길 11,37.493688,129.124161
강원특별자치도 동해시 마상천길 200,37.566945,129.074402
강원특별자치도 동해시 묵호시장길 1-1 1층,37.552639,129.113858
강원특별자치도 동해시 묵호시장길 11 1층,37.552584,129.114497
강원특별자치도 동해시 묵호시장길 15 1층,37.552710,129.114711
강원특별자치도 동해시 묵호시장길 16-1 1층,37.552444,129.114897
강원특별자치도 동해시 묵호시장길 19 2층,37.552596,129.114911
강원특별자치도 동해시 묵호시장길 21,37.552603,129.115063
강원특별자치도 동해시 묵호시장길 23,37.552609,129.115232
강원특별자치도 동해시 묵호시장길 23 1층,37.552609,129.115232
강원특별자치도 동해시 묵호시장길 32 1층,37.552501,129.115752
강원특별자치도 동해시 묵호시장길 34 1층,37.552508,129.115954
강원특별자치도 동해시 묵호시장길 7-1 1층,37.552663,129.114219
강원특별자치도 동해시 묵호시장길 9-4 1층,37.552940,129.114207
"강원특별자치도 동해시 발한로 176, 1층 25호",37.546673,129.105970
강원특별자치도 동해시 발한로 186-1,37.546908,129.106850
강원특별자치도 동해시 발한로 238,37.550471,129.107755
강원특별자치도 동해시 발한로 58,37.537803,129.102737
강원특별자치도 동해시 발한복개로 11 1층,37.551808,129.106709
강원특별자치도 동해시 발한복개로 28,37.550856,129.107407
강원특별자치도 동해시 발한복개로 30-1,37.550725,129.107627
"강원특별자치도 동해시 발한복개로 34, 1층",37.550800,129.107848
"강원특별자치도 동해시 배골길 10, 1층 (이도동)",37.477739,129.105550
강원특별자치도 동해시 부곡1길 2,37.536401,129.104951
강원특별자치도 동해시 부곡1길 2 (부곡동),37.536401,129.104951
강원특별자치도 동해시 부곡로 9,37.535857,129.104848
강원특별자치도 동해시 산제골길 3 1층,37.552471,129.113531
강원특별자치도 동해시 삼화로 253-6,37.474455,129.046327
강원특별자치도 동해시 삼화로 253-6 1층,37.474455,129.046327
강원특별자치도 동해시 삼화로 45,37.485018,129.065484
강원특별자치도 동해시 삼화로 510,37.463883,129.022556
강원특별자치도 동해시 삼화로 525-5,37.463196,129.021119
강원특별자치도 동해시 삼화로 527-2,37.463172,129.020941
강원특별자치도 동해시 삼화로 527-7,37.463153,129.020523
강원특별자치도 동해시 삼화로 527-7 (삼화동),37.463153,129.020523
강원특별자치도 동해시 샘실1길 94 (천곡동),37.521866,129.111189
"강원특별자치도 동해시 샘실3길 24, 1층",37.520177,129.106862
"강원특별자치도 동해시 샘실3길 66, 1층",37.520363,129.109767
강원특별자치도 동해시 샘실3길 77 1층,37.520696,129.110353
"강원특별자치도 동해시 선돌길 27, 1층",37.481261,129.124292
강원특별자치도 동해시 송정1길 35-2 1층,37.497076,129.124461
강원특별자치도 동해시 송정로 39,37.497222,129.125777
강원특별자치도 동해시 송정로 39 (송정동),37.497222,129.125777
강원특별자치도 동해시 수원지2길 17-2,37.539777,129.099474
강원특별자치도 동해시 승지로 46,37.538816,129.096905
강원특별자치도 동해시 승지로 7 1층,37.538088,129.101147
강원특별자치도 동해시 시장안길 18 (발한동) 1층,37.550174,129.108447
강원특별자치도 동해시 시장안길 35,37.550725,129.107766
강원특별자치도 동해시 신당2길 15,37.493808,129.105485
강원특별자치도 동해시 오일장길 10,37.480915,129.127041
강원특별자치도 동해시 이기로 20,37.477089,129.044863
강원특별자치도 동해시 일출로 10-1 발한상가아파트,37.549955,129.109657
강원특별자치도 동해시 일출로 107,37.552663,129.118941
강원특별자치도 동해시 일출로 125-1,37.554184,129.119965
"강원특별자치도 동해시 일출로 131, 1층",37.554554,129.120213
강원특별자치도 동해시 일출로 131-1 2층,37.554711,129.120331
강원특별자치도 동해시 일출로 135,37.554986,129.120539
강원특별자치도 동해시 일출로 151 (묵호진동),37.556452,129.120774
"강원특별자치도 동해시 일출로 151 (묵호진동) 2, 3호",37.556452,129.120774
"강원특별자치도 동해시 일출로 151 1,2층",37.556452,129.120774
강원특별자치도 동해시 일출로 151 1층,37.556452,129.120774
"강원특별자치도 동해시 일출로 151, 10호(묵호진동,삼양비취타워)",37.556452,129.120774
강원특별자치도 동해시 일출로 189(묵호진동),37.559113,129.119936
강원특별자치도 동해시 일출로 2-6,37.549276,129.109452
강원특별자치도 동해시 일출로 23 (발한동) 1층,37.551052,129.110272
강원특별자치도 동해시 일출로 233,37.562858,129.119670
강원특별자치도 동해시 일출로 233 (어달동),37.562858,129.119670
강원특별자치도 동해시 일출로 279,37.566553,129.119296
강원특별자치도 동해시 일출로 36 2층,37.551436,129.111739
강원특별자치도 동해시 일출로 42,37.551731,129.112229
강원특별자치도 동해시 일출로 50-1 1층,37.551990,129.113101
강원특별자치도 동해시 일출로 51 2층,37.552247,129.113150
강원특별자치도 동해시 일출로 52-2 1층,37.552042,129.113392
강원특별자치도 동해시 일출로 56 2층,37.552035,129.113656
강원특별자치도 동해시 일출로 59 2층,37.552299,129.114015
강원특별자치도 동해시 일출로 59-1,37.552359,129.114195
강원특별자치도 동해시 일출로 61 (묵호진동),37.552451,129.114426
강원특별자치도 동해시 일출로 67-4 1층,37.552349,129.115069
강원특별자치도 동해시 일출로 75 1층,37.552403,129.116008
강원특별자치도 동해시 일출로 83,37.552465,129.116701
강원특별자치도 동해시 일출로 88,37.551609,129.117268
강원특별자치도 동해시 일출로 88 2층,37.551609,129.117268
강원특별자치도 동해시 일출로 93,37.552090,129.117950
강원특별자치도 동해시 일출로 95,37.552078,129.118136
강원특별자치도 동해시 임항로 28,37.538384,129.105089
"강원특별자치도 동해시 임항로 28, 1층",37.538384,129.105089
강원특별자치도 동해시 임항로 36,37.538311,129.106186
강원특별자치도 동해시 임항로 49,37.538848,129.107382
강원특별자치도 동해시 전천로 125,37.480039,129.107405
강원특별자치도 동해시 전천로 127,37.480117,129.107821
강원특별자치도 동해시 전천로 144 1층,37.480222,129.109446
강원특별자치도 동해시 전천로 171,37.480607,129.112118
강원특별자치도 동해시 전천로 175-4 1층,37.481015,129.111993
강원특별자치도 동해시 전천로 281,37.481969,129.122453
"강원특별자치도 동해시 전천로 313, 1층",37.483459,129.125599
강원특별자치도 동해시 중앙로 148,37.514677,129.119450
강원특별자치도 동해시 중앙로 176,37.516829,129.117568
강원특별자치도 동해시 중앙로 219,37.520154,129.114709
"강원특별자치도 동해시 중앙로 234, 65호",37.521485,129.115081
강원특별자치도 동해시 중앙로 236 2층,37.521904,129.114815
"강원특별자치도 동해시 중앙로 236, 나동 1층 (천곡동)",37.521904,129.114815
강원특별자치도 동해시 중앙로 240,37.522226,129.114710
강원특별자치도 동해시 중앙로 240 1층,37.522226,129.114710
강원특별자치도 동해시 중앙로 242,37.522314,129.114565
강원특별자치도 동해시 중앙로 248,37.522784,129.114543
강원특별자치도 동해시 중앙로 248 2층,37.522784,129.114543
강원특별자치도 동해시 중앙로 42,37.507247,129.122457
강원특별자치도 동해시 중앙시장길 10-1,37.550965,129.108881
강원특별자치도 동해시 중앙시장길 24,37.551751,129.107809
